rimod18	rimod38	rimod61	rimod59	rimod43	rimod34	rimod37	rimod62	rimod68	rimod19	rimod31	rimod47	rimod28	rimod58	rimod29	rimod11	rimod40	rimod30	rimod24	rimod64	rimod35	rimod7	rimod72	rimod16	rimod33	rimod15	rimod71	rimod32	rimod22	rimod54	rimod52	rimod36	rimod13	rimod60	rimod53	rimod57	rimod42	rimod27	rimod2	rimod12	rimod44	rimod65	rimod1	rimod3	rimod41	rimod25
hsa-miR-4662b	0	0	4.18604984228098	1.29693162986269	5.38701328179801	2.48895184700717	0	0	1.12959006823513	3.65682789246011	1.55262186180845	0.93315482288673	1.69384051491793	2.66518498771822	0	0	0.914450516658619	0	3.71903644801361	1.66753796965807	0	3.76754459161216	5.92036986297739	2.10606294472635	2.14729741255931	2.70542481471764	0.943207168215988	6.85081730287724	4.46624133057928	0	0.952588507067493	0.697658680068655	4.45555086383743	0	1.1240132963875	0	0	0	2.42423433372807	0	0	0	0	0	0.57539920622799	1.29532286252663
hsa-miR-4664-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808078111242688	0.639590601919415	0	0.659687006699243	0	0.620015493055599	1.15079841245598	0
hsa-miR-4665-3p	0	0	0	0	1.0774026563596	0	0	0	1.12959006823513	0	0	0	0.846920257458965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7956596562804	0.808078111242688	0	2.73323464589	0	1.45636589420943	0	0	0
hsa-miR-4665-5p	0	0	0	0	0	1.24447592350359	0	0	0	0	0	0.93315482288673	0.846920257458965	0	0	0	0	0.897034426574323	0	0	0	0	0	0	0	0	0	0.978688186125319	0	0	0	0.697658680068655	0	0	0	0	0	0	0	0	0	0	1.45636589420943	0.620015493055599	0	0
hsa-miR-4666a-3p	0	0	0	0	0	0	0	1.72585560633558	0	0	0	0	0.846920257458965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48874711019309	0	0	0	0	0	0	0	0	0	0	0	0	0.659687006699243	0	0	0	0
hsa-miR-4666a-5p	1.50187523362838	2.45323613168444	1.04651246057025	1.29693162986269	0	0	0	0	1.12959006823513	1.82841394623005	2.32893279271268	0.93315482288673	0.846920257458965	0	0	0	0	0.897034426574323	0	0.833768984829033	0	0	0.986728310496231	1.05303147236318	0	1.35271240735882	0	1.95737637225064	0	0	0	2.79063472027462	1.11388771595936	0	0	0	1.0503494392731	0	0	0	0	0	0	0	0	0
hsa-miR-4666b	0	0	0	0	0	0	0	0.862927803167791	1.12959006823513	0	0	0	0.846920257458965	0	0.975866539463696	2.24811896129523	0	0	0	0.833768984829033	0	0	0	0	0	0	0.943207168215988	0	0	0	0	0	0	0	0	0.960356364558861	0	1.18637731041869	1.61615622248538	0	0.683308661472499	0	0	0.620015493055599	1.72619761868397	1.29532286252663
hsa-miR-4667-3p	1.50187523362838	2.45323613168444	1.04651246057025	1.29693162986269	0	0	1.67431059600837	0.862927803167791	0	0.914206973115027	0	0	0	2.66518498771822	2.92759961839109	1.12405948064761	0	0.897034426574323	0.929759112003404	0.833768984829033	1.34838756997024	0	0.986728310496231	0	1.07364870627965	0	0.943207168215988	0	2.97749422038618	0	3.81035402826997	0.697658680068655	0	0	0	0	0	2.37275462083738	1.61615622248538	1.27918120383883	2.0499259844175	4.6178090468947	0	0.620015493055599	1.72619761868397	1.94298429378995
hsa-miR-4667-5p	4.50562570088513	0	1.04651246057025	3.89079488958808	0	1.24447592350359	3.34862119201674	0	1.12959006823513	0	1.55262186180845	3.73261929154692	0	1.33259249385911	0	0	0	1.79406885314865	0.929759112003404	0	1.34838756997024	0.941886147903039	0	1.05303147236318	3.22094611883896	0	1.88641433643198	0	0	0	1.90517701413499	2.09297604020597	3.34166314787807	0	0	5.76213818735316	0	0	0	1.27918120383883	0	0	0.728182947104717	1.2400309861112	0.57539920622799	0.647661431263317
hsa-miR-4668-3p	0	0	1.04651246057025	0	0	0	1.67431059600837	0	0	0	0.776310930904227	0	1.69384051491793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39531736013731	1.11388771595936	1.08000137668114	1.1240132963875	0.960356364558861	0	1.18637731041869	0.808078111242688	2.55836240767766	0	0	0	1.8600464791668	1.72619761868397	0.647661431263317
hsa-miR-4668-5p	0	1.22661806584222	0	1.29693162986269	1.0774026563596	2.48895184700717	1.67431059600837	1.72585560633558	2.25918013647026	0	0	0.93315482288673	2.5407607723769	0	0.975866539463696	2.24811896129523	0.914450516658619	2.69110327972297	0.929759112003404	0	1.34838756997024	1.88377229580608	0	0	2.14729741255931	0	0	0	1.48874711019309	7.5243130485074	0	0.697658680068655	2.22777543191872	1.08000137668114	1.1240132963875	1.92071272911772	0	1.18637731041869	3.23231244497075	2.55836240767766	2.73323464589	1.31937401339849	0.728182947104717	2.48006197222239	0.57539920622799	0.647661431263317
hsa-miR-4671-3p	3.00375046725675	4.90647226336887	4.18604984228098	3.89079488958808	2.1548053127192	7.46685554102151	3.34862119201674	6.90342242534233	1.12959006823513	3.65682789246011	2.32893279271268	11.1978578746408	7.62228231713069	2.66518498771822	4.87933269731848	2.24811896129523	7.31560413326895	8.97034426574323	0.929759112003404	4.16884492414516	6.74193784985119	7.53508918322431	3.94691324198492	5.26515736181588	6.44189223767792	1.35271240735882	5.65924300929593	5.87212911675192	1.48874711019309	3.7621565242537	4.76294253533747	4.18595208041193	0	2.16000275336228	4.49605318555001	8.64320728102975	3.15104831781931	0	1.61615622248538	0.639590601919415	1.366617322945	1.97906102009773	0.728182947104717	1.2400309861112	0.57539920622799	1.29532286252663
hsa-miR-4671-5p	0	1.22661806584222	1.04651246057025	0	0	6.22237961751793	1.67431059600837	0.862927803167791	0	1.82841394623005	3.88155465452114	2.79946446866019	0.846920257458965	0	0.975866539463696	0	0.914450516658619	2.69110327972297	0.929759112003404	3.33507593931613	1.34838756997024	2.82565844370912	1.97345662099246	0	0	1.35271240735882	0.943207168215988	0	2.97749422038618	0	0	4.88361076048059	0	1.08000137668114	0	4.8017818227943	2.10069887854621	0	0	0.639590601919415	0	0	0	0	0.57539920622799	0
hsa-miR-4672	1.50187523362838	0	0	0	0	0	1.67431059600837	0	0	1.82841394623005	0.776310930904227	0	0	0	0.975866539463696	2.24811896129523	0.914450516658619	0	0.929759112003404	0	0	1.88377229580608	0	2.10606294472635	0	1.35271240735882	0	0	0	0	0.952588507067493	0	1.11388771595936	0	0	0	0	1.18637731041869	0	0.639590601919415	0.683308661472499	0.659687006699243	0	0.620015493055599	0	0.647661431263317
hsa-miR-4673	0	0	0	0	0	1.24447592350359	0	0.862927803167791	0	0	0	0.93315482288673	0	0	1.95173307892739	0	0	0	0	0	0	0	0	0	0	1.35271240735882	0	0.978688186125319	0	0	0.952588507067493	0	0	1.08000137668114	0	0.960356364558861	1.0503494392731	0	0	0	0	0	0	0	0.57539920622799	0
hsa-miR-4676-3p	0	0	0	0	1.0774026563596	0	0	0	0	0	0	0	0	0	0	0	0	0.897034426574323	0.929759112003404	0	0	0	0	0	1.07364870627965	0	0.943207168215988	0	0	0	0	0	0	0	0	0.960356364558861	1.0503494392731	0	0	0	1.366617322945	0	0	0	0	0.647661431263317
hsa-miR-4677-3p	46.5581322424796	58.8776671604265	75.3488971610577	51.8772651945077	48.4831195361821	62.2237961751793	46.8806966882344	79.3893578914367	82.4600749811645	44.7961416826363	71.4206056431889	50.3903604358834	29.6422090110638	53.3036997543643	72.2141239203135	82.0563420872758	53.0381299661999	53.8220655944594	76.2402471842791	37.5196043173065	66.0709909285417	45.2105350993459	74.0046232872173	34.7500385879848	44.0195969574658	152.856502031547	75.456573457279	63.6147320981458	61.0386315179168	141.080869659514	39.0561287897672	65.5799159264536	54.5804980820085	36.7200468071587	55.0766515229877	57.6213818735316	47.2657247672897	11.8637731041869	8.88885922366957	9.59385902879123	9.56632126061499	14.5131141473833	10.9227442065707	9.30023239583398	16.1111777743837	15.5438743503196
hsa-miR-4677-5p	3.00375046725675	0	1.04651246057025	2.59386325972539	0	1.24447592350359	0	3.45171121267116	4.51836027294052	4.57103486557514	6.21048744723382	0.93315482288673	2.5407607723769	0	2.92759961839109	1.12405948064761	0.914450516658619	2.69110327972297	1.85951822400681	3.33507593931613	1.34838756997024	1.88377229580608	3.94691324198492	0	2.14729741255931	5.41084962943528	1.88641433643198	0.978688186125319	2.97749422038618	1.88107826212685	0.952588507067493	0	2.22777543191872	0	0	0	3.15104831781931	0	0.808078111242688	0	1.366617322945	0	2.18454884131415	3.10007746527799	2.30159682491196	3.23830715631658
hsa-miR-4679	1.50187523362838	0	0	0	1.0774026563596	0	0	0	3.38877020470539	0	1.55262186180845	0	0	0	1.95173307892739	2.24811896129523	0	0	2.78927733601021	0	1.34838756997024	1.88377229580608	0	0	0	2.70542481471764	2.82962150464796	0	0	5.64323478638055	0.952588507067493	0.697658680068655	0	0	0	0.960356364558861	0	0	0.808078111242688	0	0	0	0	0	3.45239523736794	0
hsa-miR-4680-5p	0	0	0	0	0	0	0	0	2.25918013647026	0	0	0	0	1.33259249385911	0	0	0.914450516658619	0	0	0	0	0.941886147903039	0	0	0	1.35271240735882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4682	0	1.22661806584222	1.04651246057025	1.29693162986269	1.0774026563596	4.97790369401434	0	8.62927803167791	1.12959006823513	2.74262091934508	0.776310930904227	1.86630964577346	2.5407607723769	1.33259249385911	5.85519923678217	0	1.82890103331724	3.58813770629729	1.85951822400681	0.833768984829033	1.34838756997024	1.88377229580608	0.986728310496231	1.05303147236318	5.36824353139826	0	7.5456573457279	6.85081730287724	4.46624133057928	3.7621565242537	0.952588507067493	2.09297604020597	1.11388771595936	3.24000413004342	3.37203988916251	6.72249455191202	1.0503494392731	0	0	1.91877180575825	0	0	0	0.620015493055599	0	0.647661431263317
hsa-miR-4683	0	0	0	0	0	0	0	0	0	0	0	0.93315482288673	0	1.33259249385911	0	0	0	0	0	0	0	0	0	0	1.07364870627965	0	0	0	0	0	0	0	0	0	0	0	0	1.18637731041869	0	1.91877180575825	1.366617322945	0.659687006699243	0.728182947104717	0	0.57539920622799	0.647661431263317
hsa-miR-4685-3p	6.0075009345135	2.45323613168444	6.27907476342147	6.48465814931347	3.23220796907881	2.48895184700717	5.02293178802512	1.72585560633558	6.77754040941078	3.65682789246011	3.88155465452114	9.33154822886729	0.846920257458965	3.99777748157732	5.85519923678217	12.3646542871238	5.48670309995172	8.97034426574323	5.57855467202042	4.16884492414516	8.09032541982143	5.65131688741823	6.90709817347362	2.10606294472635	5.36824353139826	1.35271240735882	2.82962150464796	2.93606455837596	5.95498844077237	5.64323478638055	6.66811954947245	6.2789281206179	1.11388771595936	5.40000688340569	6.74407977832502	7.68285091647088	5.25174719636552	5.93188655209346	5.65654677869882	7.67508722303298	2.73323464589	6.59687006699243	2.18454884131415	8.06020140972278	4.02779444359593	2.59064572505327
hsa-miR-4687-3p	0	0	0	0	0	0	0	0	0	0	0.776310930904227	0	0	0	0	0	1.82890103331724	0	0	0	0	0.941886147903039	0	0	0	0	0.943207168215988	0	1.48874711019309	0	0	0.697658680068655	1.11388771595936	0	1.1240132963875	0	0	1.18637731041869	0	0	0.683308661472499	0	0.728182947104717	0.620015493055599	0	0
hsa-miR-4687-5p	1.50187523362838	2.45323613168444	7.32558722399172	0	2.1548053127192	3.73342777051076	3.34862119201674	1.72585560633558	4.51836027294052	3.65682789246011	6.21048744723382	4.66577411443365	2.5407607723769	10.6607399508729	1.95173307892739	4.49623792259046	4.5722525832931	0	0	1.66753796965807	1.34838756997024	1.88377229580608	4.93364155248116	5.26515736181588	4.29459482511861	0	0.943207168215988	3.91475274450128	0	3.7621565242537	0.952588507067493	2.79063472027462	2.22777543191872	1.08000137668114	2.24802659277501	3.84142545823544	2.10069887854621	0	0	0	0	0	0.728182947104717	0.620015493055599	0	1.29532286252663
hsa-miR-4688	0	4.90647226336887	4.18604984228098	2.59386325972539	5.38701328179801	3.73342777051076	0	7.76635022851012	3.38877020470539	9.14206973115027	0.776310930904227	1.86630964577346	5.08152154475379	0	0.975866539463696	2.24811896129523	2.74335154997586	2.69110327972297	3.71903644801361	1.66753796965807	4.04516270991072	2.82565844370912	4.93364155248116	4.2121258894527	4.29459482511861	1.35271240735882	5.65924300929593	4.8934409306266	5.95498844077237	3.7621565242537	7.62070805653994	3.48829340034328	4.45555086383743	5.40000688340569	4.49605318555001	6.72249455191202	4.20139775709242	0	1.61615622248538	1.27918120383883	2.0499259844175	2.63874802679697	0.728182947104717	0.620015493055599	1.15079841245598	1.29532286252663
hsa-miR-4689	0	0	0	0	0	0	0	0.862927803167791	0	2.74262091934508	0.776310930904227	1.86630964577346	0	0	0.975866539463696	0	0.914450516658619	1.79406885314865	0	0.833768984829033	1.34838756997024	0	0	0	0	1.35271240735882	0.943207168215988	0	0	0	0.952588507067493	0	0	0	0	0	1.0503494392731	0	0	0	0	0	0	0	0	0
hsa-miR-4690-3p	0	0	3.13953738171074	0	2.1548053127192	0	1.67431059600837	1.72585560633558	0	0.914206973115027	0.776310930904227	0	0	0	0.975866539463696	2.24811896129523	1.82890103331724	1.79406885314865	0.929759112003404	0.833768984829033	0	0	0.986728310496231	0	0	1.35271240735882	2.82962150464796	0	0	1.88107826212685	0.952588507067493	1.39531736013731	2.22777543191872	0	0	0	1.0503494392731	1.18637731041869	0	0.639590601919415	0	1.31937401339849	0.728182947104717	0.620015493055599	6.32939126850789	2.59064572505327
hsa-miR-4690-5p	0	0	0	0	0	1.24447592350359	0	0	0	0	0	0.93315482288673	0	0	0	0	0	0	0	0	0	0	0.986728310496231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18637731041869	0	0	0	0	0	0	0	0.647661431263317
hsa-miR-4691-3p	1.50187523362838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34838756997024	0	0.986728310496231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27918120383883	0	0.659687006699243	0	0	0	0
hsa-miR-4693-3p	0	0	0	0	0	1.24447592350359	0	0	0	0	0	0	0.846920257458965	0	0	0	0.914450516658619	1.79406885314865	0	0	0	0	0	2.10606294472635	0	0	0	0	0	0	0	0.697658680068655	0	0	0	0	2.10069887854621	0	0	0	0	0	0	0.620015493055599	0	0
hsa-miR-4694-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.986728310496231	0	0	0	0	0.978688186125319	0	0	0.952588507067493	0	0	0	0	0	0	0	0.808078111242688	0.639590601919415	0	0.659687006699243	0	0	0	0
hsa-miR-4695-3p	1.50187523362838	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975866539463696	0	0.914450516658619	0	0	0	0	0.941886147903039	0.986728310496231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29532286252663
hsa-miR-4695-5p	0	0	0	1.29693162986269	0	0	0	0	0	0	0	0.93315482288673	0	1.33259249385911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88107826212685	0	0	0	0	0	0	0	0	0.808078111242688	0	0	0	0	0	0	0
hsa-miR-4696	0	0	0	0	0	0	0	2.58878340950337	1.12959006823513	0	0.776310930904227	0	0	0	0	3.37217844194284	0.914450516658619	0	0	0	0	0.941886147903039	0	0	0	2.70542481471764	0	0.978688186125319	0	1.88107826212685	0	2.09297604020597	1.11388771595936	0	1.1240132963875	0.960356364558861	0	0	0	0	0	0	0	0	2.87699603113995	0.647661431263317
hsa-miR-4697-3p	3.00375046725675	0	0	1.29693162986269	0	2.48895184700717	1.67431059600837	0.862927803167791	2.25918013647026	0	0	1.86630964577346	0	0	0.975866539463696	2.24811896129523	0	0	0	0.833768984829033	0	0	0	0	0	1.35271240735882	0	0	0	0	0	0	0	0	0	0	2.10069887854621	1.18637731041869	0	0	0	0	0	1.2400309861112	0.57539920622799	0
hsa-miR-4699-3p	3.00375046725675	0	1.04651246057025	0	0	0	0	0	0	0	0.776310930904227	0	0.846920257458965	1.33259249385911	0.975866539463696	0	0.914450516658619	0	1.85951822400681	0	1.34838756997024	0	0.986728310496231	0	0	1.35271240735882	0.943207168215988	0	0	1.88107826212685	0	0	0	0	1.1240132963875	1.92071272911772	0	0	0	0	0.683308661472499	0.659687006699243	0	1.2400309861112	0.57539920622799	1.94298429378995
hsa-miR-4699-5p	0	1.22661806584222	0	0	0	1.24447592350359	0	0	2.25918013647026	0	0	0	0	0	0.975866539463696	1.12405948064761	0	0	3.71903644801361	1.66753796965807	0	0.941886147903039	0	0	0	0	0.943207168215988	0	0	1.88107826212685	0	0	1.11388771595936	0	0	0.960356364558861	3.15104831781931	1.18637731041869	0	0	0	0	0	0	0.57539920622799	0
hsa-miR-4700-3p	0	0	0	0	0	0	1.67431059600837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05303147236318	0	0	0.943207168215988	0	0	0	0	0	0	0	0	0	0	1.18637731041869	0	0	0	0	0	0	0	0
hsa-miR-4700-5p	0	1.22661806584222	0	0	3.23220796907881	0	1.67431059600837	0	0	0.914206973115027	0	0	0.846920257458965	0	0.975866539463696	0	0	0	0	0	0	0	0	0	1.07364870627965	0	0	0	0	0	0	0	0	0	0	0	2.10069887854621	0	0	0	0	0	0	0	0	0
hsa-miR-4701-3p	0	1.22661806584222	0	0	0	1.24447592350359	0	0	0	0	0	0	0	0	0	0	0.914450516658619	0	0.929759112003404	0	0	0	0	1.05303147236318	0	0	0	0	0	0	0	1.39531736013731	0	0	0	0	1.0503494392731	0	0	0	0	0	0.728182947104717	0	0	0
hsa-miR-4701-5p	0	0	1.04651246057025	1.29693162986269	0	0	1.67431059600837	0	2.25918013647026	0.914206973115027	2.32893279271268	0	2.5407607723769	2.66518498771822	0.975866539463696	0	0.914450516658619	1.79406885314865	0.929759112003404	0.833768984829033	0	0.941886147903039	0.986728310496231	2.10606294472635	2.14729741255931	0	1.88641433643198	1.95737637225064	0	0	0.952588507067493	1.39531736013731	0	1.08000137668114	1.1240132963875	0.960356364558861	1.0503494392731	1.18637731041869	0.808078111242688	0	0.683308661472499	1.97906102009773	0	0.620015493055599	0.57539920622799	1.29532286252663
hsa-miR-4703-3p	6.0075009345135	2.45323613168444	0	0	1.0774026563596	0	0	0	0	0	1.55262186180845	0	0	0	0	0	0.914450516658619	0	4.64879556001702	0	0	0	0	0	0	0	0	0	1.48874711019309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57539920622799	0
hsa-miR-4705	31.5393799061959	42.9316323044776	32.4418862776776	35.0171540062927	32.3220796907881	27.3784703170789	18.4174165560921	23.2990506855303	25.980571569408	31.0830370859109	27.170882581648	36.3930380925825	38.9583318431124	18.6562949140275	25.3725300260561	17.9849516903618	33.8346691163689	21.5288262377837	13.9463866800511	23.3455315752129	18.8774259795833	22.6052675496729	51.309872145804	36.8561015327112	27.914866363271	18.9379737030235	14.1481075232398	23.4885164670077	29.7749422038618	20.6918608833953	28.5776552120248	21.6274190821283	30.0749683309027	37.8000481838398	44.9605318555001	24.9692654785304	26.2587359818276	79.4872797980523	77.5754986792981	78.6696440360881	70.3807921316674	67.2880746833228	75.0028435517858	68.2017042361159	44.3057388795552	72.5380803014915
hsa-miR-4706	0	1.22661806584222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66753796965807	0	0	0	0	0	0	0.943207168215988	0	1.48874711019309	0	0.952588507067493	0	0	0	0	0.960356364558861	0	0	1.61615622248538	0	0	0	0	0	0	0
hsa-miR-4707-3p	13.5168771026554	9.81294452673775	0	0	7.54181859451721	7.46685554102151	0	6.04049462217453	1.12959006823513	8.22786275803524	12.4209748944676	0	0	0	0	7.8684163645333	4.5722525832931	0	20.4547004640749	0	0	6.59320303532127	11.8407397259548	4.2121258894527	7.51554094395757	47.3449342575587	8.48886451394389	13.7016346057545	5.95498844077237	24.454017407649	7.62070805653994	5.58126944054924	8.91110172767486	15.1200192735359	0	4.8017818227943	2.10069887854621	3.55913193125607	0	0.639590601919415	1.366617322945	0	0.728182947104717	0	1.15079841245598	2.59064572505327
hsa-miR-4708-3p	0	0	0	0	1.0774026563596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941886147903039	0	0	0	0	0	0.978688186125319	0	0	0.952588507067493	0.697658680068655	0	0	1.1240132963875	0.960356364558861	0	0	0	0	0	0.659687006699243	0.728182947104717	0	0	0.647661431263317
hsa-miR-4709-3p	0	0	0	0	1.0774026563596	1.24447592350359	1.67431059600837	0	1.12959006823513	0	0	0	0.846920257458965	2.66518498771822	0	0	0	0	0	0.833768984829033	0	0	0.986728310496231	0	1.07364870627965	0	0	0	0	0	0	0.697658680068655	0	2.16000275336228	3.37203988916251	0	0	1.18637731041869	0	1.27918120383883	1.366617322945	0	0	0.620015493055599	0	0.647661431263317
hsa-miR-4709-5p	3.00375046725675	1.22661806584222	0	1.29693162986269	2.1548053127192	0	3.34862119201674	0.862927803167791	0	0	1.55262186180845	0.93315482288673	0.846920257458965	1.33259249385911	0.975866539463696	2.24811896129523	1.82890103331724	0.897034426574323	2.78927733601021	1.66753796965807	1.34838756997024	0.941886147903039	0	0	0	4.05813722207646	2.82962150464796	0	0	0	0.952588507067493	2.09297604020597	2.22777543191872	0	1.1240132963875	0	0	0	0	0	0	0	0.728182947104717	0.620015493055599	1.15079841245598	1.94298429378995
hsa-miR-4711-5p	0	0	0	0	1.0774026563596	0	1.67431059600837	0	0	0	0	0.93315482288673	0	0	0	0	0	0	0.929759112003404	0	0	0	0	0	0	0	0.943207168215988	0	0	1.88107826212685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15079841245598	0
hsa-miR-4712-3p	0	1.22661806584222	0	0	0	0	0	0	0	0	0	0.93315482288673	0	0	0	0	0.914450516658619	0	0.929759112003404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08000137668114	0	0	2.10069887854621	0	0	0	0.683308661472499	0	0	0	0	0
hsa-miR-4714-3p	1.50187523362838	1.22661806584222	1.04651246057025	0	0	1.24447592350359	1.67431059600837	1.72585560633558	1.12959006823513	0.914206973115027	0	1.86630964577346	0	0	0.975866539463696	0	0.914450516658619	0	0	0	0	0	2.96018493148869	1.05303147236318	0	1.35271240735882	1.88641433643198	0.978688186125319	1.48874711019309	5.64323478638055	1.90517701413499	0	0	0	2.24802659277501	0	0	0	0	0	0.683308661472499	0.659687006699243	0	0	0	0
hsa-miR-4714-5p	0	0	0	0	0	0	0	0.862927803167791	0	0	0	0.93315482288673	1.69384051491793	1.33259249385911	0	0	0	0	0	0.833768984829033	1.34838756997024	0	0	0	0	0	0	0	0	0	0	1.39531736013731	1.11388771595936	0	0	0	0	0	0	0	2.0499259844175	0.659687006699243	0	3.10007746527799	2.30159682491196	0.647661431263317
hsa-miR-4716-3p	0	1.22661806584222	0	2.59386325972539	0	2.48895184700717	0	0.862927803167791	0	0.914206973115027	0	0	0.846920257458965	0	0	1.12405948064761	0.914450516658619	0	0	0	1.34838756997024	0	0.986728310496231	1.05303147236318	0	0	0	0	0	0	0	1.39531736013731	0	1.08000137668114	1.1240132963875	1.92071272911772	0	0	0.808078111242688	0	0	1.31937401339849	0	0	0	0.647661431263317
hsa-miR-4716-5p	0	0	0	0	1.0774026563596	0	1.67431059600837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0503494392731	1.18637731041869	0.808078111242688	0	0	0	0	0	0	0
hsa-miR-4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833768984829033	0	0	0	0	0	0	0	0.978688186125319	0	0	0.952588507067493	0	0	0	1.1240132963875	0	0	1.18637731041869	0.808078111242688	0.639590601919415	0	0	0.728182947104717	0	0	0
hsa-miR-4723-3p	0	1.22661806584222	0	1.29693162986269	0	0	0	0.862927803167791	0	0	0.776310930904227	2.79946446866019	0	0	0	0	0	0.897034426574323	0	0.833768984829033	1.34838756997024	0.941886147903039	0	0	3.22094611883896	0	0.943207168215988	0	4.46624133057928	0	0.952588507067493	0.697658680068655	0	0	1.1240132963875	0.960356364558861	1.0503494392731	1.18637731041869	1.61615622248538	2.55836240767766	5.46646929178	4.6178090468947	2.91273178841887	1.2400309861112	2.87699603113995	1.94298429378995
hsa-miR-4723-5p	0	1.22661806584222	1.04651246057025	1.29693162986269	2.1548053127192	0	0	0	0	2.74262091934508	0	0.93315482288673	0	0	0	1.12405948064761	0	0.897034426574323	0	0.833768984829033	0	0	0	0	1.07364870627965	0	1.88641433643198	1.95737637225064	0	1.88107826212685	2.85776552120248	2.79063472027462	1.11388771595936	0	0	1.92071272911772	2.10069887854621	0	0.808078111242688	0	0	0	0	0	1.15079841245598	0
hsa-miR-4724-5p	0	0	0	2.59386325972539	1.0774026563596	0	1.67431059600837	0	0	0	0	0	0	0	0	0	0	0	1.85951822400681	0	0	0.941886147903039	0	0	0	1.35271240735882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57539920622799	0
hsa-miR-4725-3p	1.50187523362838	0	0	0	0	0	0	0	0	0	0	1.86630964577346	0.846920257458965	0	0.975866539463696	0	0.914450516658619	0	0.929759112003404	0	0	1.88377229580608	0.986728310496231	1.05303147236318	0	1.35271240735882	0	0.978688186125319	0	0	0	0	0	0	1.1240132963875	0.960356364558861	1.0503494392731	0	0	0	0	0	0	0	0	0
hsa-miR-4725-5p	0	0	0	0	0	0	0	0	1.12959006823513	0	0.776310930904227	0	1.69384051491793	0	0	1.12405948064761	0	0	0	0	0	0	0	0	0	0	0	0	2.97749422038618	0	0	0	0	0	0	0	1.0503494392731	2.37275462083738	0	0	0	0	0	0	1.15079841245598	2.59064572505327
hsa-miR-4726-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943207168215988	0.978688186125319	0	0	0.952588507067493	0	0	0	0	0	2.10069887854621	0	0	0	0.683308661472499	0	0	0	0	0
hsa-miR-4726-5p	1.50187523362838	0	1.04651246057025	0	0	1.24447592350359	1.67431059600837	0.862927803167791	1.12959006823513	1.82841394623005	0	0	0.846920257458965	0	0.975866539463696	1.12405948064761	0.914450516658619	0	0	0.833768984829033	0	1.88377229580608	1.97345662099246	0	1.07364870627965	4.05813722207646	0	1.95737637225064	0	0	0	2.09297604020597	1.11388771595936	3.24000413004342	0	1.92071272911772	1.0503494392731	2.37275462083738	0	1.27918120383883	0.683308661472499	0	0	0	0.57539920622799	0
hsa-miR-4727-3p	0	2.45323613168444	0	0	0	0	0	1.72585560633558	0	1.82841394623005	0	0.93315482288673	0.846920257458965	0	0.975866539463696	0	0	1.79406885314865	0	0.833768984829033	0	0.941886147903039	0.986728310496231	0	0	1.35271240735882	0	0	0	0	1.90517701413499	1.39531736013731	0	0	0	0.960356364558861	1.0503494392731	1.18637731041869	0	0	1.366617322945	0	0	0	0	0.647661431263317
hsa-miR-4727-5p	0	0	0	0	0	1.24447592350359	0	0	1.12959006823513	0	0	0	0	0	0	0	0	0	0.929759112003404	0	0	0	0	1.05303147236318	0	0	0	0	0	0	0.952588507067493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
